status,type,approved,lat,lng
ACTIVE,Dumbwaiter,20090518,40.72133,-73.99976
ACTIVE,Dumbwaiter,20090518,40.72133,-73.99976
DISMANTLED,Dumbwaiter,20130926,40.74946,-73.9863
NO JURIST,Dumbwaiter,20090901,40.77066,-73.96126
ACTIVE,Dumbwaiter,20091022,40.75128,-73.98482
NO JURIST,Dumbwaiter,20090901,40.77066,-73.96126
ACTIVE,Dumbwaiter,20090813,40.75938,-73.98207
ACTIVE,Dumbwaiter,20100920,40.74391,-73.98415
ACTIVE,Dumbwaiter,20090731,40.75895,-73.98559
ACTIVE,Dumbwaiter,20090928,40.72299,-73.9974
ACTIVE,Dumbwaiter,20090804,40.70504,-74.00812
WK IN PROG,Dumbwaiter,,40.76865,-73.96848
ACTIVE,Dumbwaiter,,40.7174,-73.9977
WK IN PROG,Dumbwaiter,,40.72967,-73.999
ACTIVE,Dumbwaiter,20090818,40.75753,-73.96994
ACTIVE,Dumbwaiter,20091104,40.72791,-73.99425
ACTIVE,Dumbwaiter,20100119,40.71472,-74.01444
DISMANTLED,Dumbwaiter,20140606,40.74915,-73.98926
NO JURIST,Dumbwaiter,20100521,40.77337,-73.96591
ACTIVE,Dumbwaiter,20100803,40.70916,-74.01371
ACTIVE,Dumbwaiter,20100119,40.77588,-73.96281
ACTIVE,Dumbwaiter,20100409,40.74553,-73.99373
ACTIVE,Dumbwaiter,20100409,40.74553,-73.99373
ACTIVE,Dumbwaiter,20100322,40.76553,-73.97931
ACTIVE,Dumbwaiter,19970422,40.76647,-73.96601
ACTIVE,Dumbwaiter,20091221,40.73415,-74.00691
ACTIVE,Dumbwaiter,20100511,40.79927,-73.94471
ACTIVE,Dumbwaiter,20110503,40.78575,-73.95607
ACTIVE,Dumbwaiter,20100430,40.74712,-73.98506
ACTIVE,Dumbwaiter,20100816,40.7501,-73.98381
ACTIVE,Dumbwaiter,20100326,40.75644,-73.98134
ACTIVE,Dumbwaiter,20100323,40.71802,-74.00039
NO JURIST,Dumbwaiter,20110603,40.73596,-74.00807
ACTIVE,Dumbwaiter,20100811,40.79758,-73.93255
ACTIVE,Dumbwaiter,20101214,40.73408,-73.99178
WK IN PROG,Dumbwaiter,,40.8483,-73.93407
ACTIVE,Dumbwaiter,20100609,40.72232,-73.99879
ACTIVE,Dumbwaiter,20000808,40.76437,-73.9568
ACTIVE,Dumbwaiter,20100623,40.77683,-73.98011
ACTIVE,Dumbwaiter,20100806,40.74216,-73.9899
ACTIVE,Dumbwaiter,20100511,40.7427,-74.00078
ACTIVE,Dumbwaiter,20100723,40.73462,-74.00641
ACTIVE,Dumbwaiter,20100706,40.76176,-73.97239
ACTIVE,Dumbwaiter,20100812,40.77272,-73.98386
ACTIVE,Dumbwaiter,20100908,40.75953,-73.97859
ACTIVE,Dumbwaiter,20100714,40.72441,-73.99863
ACTIVE,Dumbwaiter,20130924,40.722,-73.99228
ACTIVE,Dumbwaiter,20110106,40.7736,-73.96506
ACTIVE,Dumbwaiter,20100920,40.77942,-73.9769
ACTIVE,Dumbwaiter,20100927,40.74702,-73.98766
ACTIVE,Dumbwaiter,20130521,40.76501,-73.97992
ACTIVE,Dumbwaiter,20101108,40.75797,-73.97682
ACTIVE,Dumbwaiter,20120713,40.75252,-73.96779
ACTIVE,Dumbwaiter,20120208,40.75252,-73.96779
ACTIVE,Dumbwaiter,20110411,40.80057,-73.96753
ACTIVE,Dumbwaiter,20110914,40.74637,-74.00249
ACTIVE,Dumbwaiter,20111107,40.73291,-73.99663
ACTIVE,Dumbwaiter,20101115,40.76261,-73.98251
ACTIVE,Dumbwaiter,20101115,40.76261,-73.98251
WK IN PROG,Dumbwaiter,,40.71021,-74.00716
NO JURIST,Dumbwaiter,20110314,40.74401,-73.97747
ACTIVE,Dumbwaiter,20120222,40.73386,-73.99776
ACTIVE,Dumbwaiter,20130326,40.778,-73.95748
ACTIVE,Dumbwaiter,20110520,40.77151,-73.98141
ACTIVE,Dumbwaiter,20110218,40.78136,-73.95882
ACTIVE,Dumbwaiter,20110209,40.71972,-73.99966
ACTIVE,Dumbwaiter,20110209,40.71972,-73.99966
NO JURIST,Dumbwaiter,20120424,40.73378,-73.99386
NO JURIST,Dumbwaiter,20110211,40.75664,-73.98959
ACTIVE,Dumbwaiter,20110921,40.71981,-73.99336
ACTIVE,Dumbwaiter,20110603,40.73886,-73.98954
ACTIVE,Dumbwaiter,20110314,40.74918,-73.98552
NO JURIST,Dumbwaiter,20110613,40.75965,-73.97732
ACTIVE,Dumbwaiter,20111214,40.73798,-74.0079
ACTIVE,Dumbwaiter,20110527,40.73698,-74.0039
ACTIVE,Dumbwaiter,20111117,40.76754,-73.98333
ACTIVE,Dumbwaiter,20120524,40.77295,-73.96353
ACTIVE,Dumbwaiter,20120712,40.75443,-73.97856
ACTIVE,Dumbwaiter,19821025,40.75289,-73.97222
WK IN PROG,Dumbwaiter,,40.75965,-73.97732
ACTIVE,Dumbwaiter,20110622,40.75176,-73.98039
ACTIVE,Dumbwaiter,,40.7697,-73.98689
ACTIVE,Dumbwaiter,,40.7697,-73.98689
NO JURIST,Dumbwaiter,20120411,40.77578,-73.96355
NO JURIST,Dumbwaiter,20120912,40.77731,-73.945
ACTIVE,Dumbwaiter,20120203,40.75713,-73.98884
ACTIVE,Dumbwaiter,20120203,40.76635,-73.95539
ACTIVE,Dumbwaiter,20130107,40.77395,-73.96315
ACTIVE,Dumbwaiter,20111130,40.80334,-73.96204
ACTIVE,Dumbwaiter,20120508,40.73715,-74.00303
ACTIVE,Dumbwaiter,20120222,40.77453,-73.95454
ACTIVE,Dumbwaiter,20120224,40.77453,-73.95454
WK IN PROG,Dumbwaiter,,40.71453,-74.00969
ACTIVE,Dumbwaiter,20120213,40.75159,-73.99132
ACTIVE,Dumbwaiter,20120420,40.76564,-73.97103
ACTIVE,Dumbwaiter,20120312,40.71914,-73.99604
ACTIVE,Dumbwaiter,20121018,40.72351,-73.97658
ACTIVE,Dumbwaiter,20120328,40.76009,-73.9756
ACTIVE,Dumbwaiter,20120316,40.75805,-73.97857
ACTIVE,Dumbwaiter,20120822,40.75845,-73.99
ACTIVE,Dumbwaiter,20120406,40.76176,-73.97239
ACTIVE,Dumbwaiter,20120406,40.76176,-73.97239
ACTIVE,Dumbwaiter,20130311,40.77831,-73.96139
ACTIVE,Dumbwaiter,20120504,40.75485,-73.97718
ACTIVE,Dumbwaiter,19840522,40.74121,-73.98184
ACTIVE,Dumbwaiter,20140505,40.73663,-74.004
ACTIVE,Dumbwaiter,20130920,40.77604,-73.95876
ACTIVE,Dumbwaiter,20120712,40.71024,-74.01
ACTIVE,Dumbwaiter,20120801,40.73284,-73.98538
ACTIVE,Dumbwaiter,20121002,40.74816,-73.98731
ACTIVE,Dumbwaiter,20140408,40.7704,-73.99049
ACTIVE,Dumbwaiter,20120907,40.75724,-73.97774
ACTIVE,Dumbwaiter,20121001,40.71677,-74.00847
ACTIVE,Dumbwaiter,20120925,40.74997,-73.98714
ACTIVE,Dumbwaiter,20121005,40.77783,-73.94904
ACTIVE,Dumbwaiter,20130925,40.77149,-73.96204
ACTIVE,Dumbwaiter,20121026,40.73307,-73.99147
ACTIVE,Dumbwaiter,20130314,40.75081,-73.9891
ACTIVE,Dumbwaiter,20121114,40.75081,-73.9891
ACTIVE,Dumbwaiter,20130515,40.77301,-73.95493
ACTIVE,Dumbwaiter,20130318,40.76176,-73.97382
DISMANTLED,Dumbwaiter,20110228,40.75642,-73.97509
ACTIVE,Dumbwaiter,19881012,40.7554,-73.98239
ACTIVE,Dumbwaiter,19881012,40.7554,-73.98239
ACTIVE,Dumbwaiter,20121217,40.7519,-73.99205
ACTIVE,Dumbwaiter,20130506,40.74136,-73.99012
ACTIVE,Dumbwaiter,20130827,40.74942,-73.97657
ACTIVE,Dumbwaiter,20140507,40.82531,-73.94511
ACTIVE,Dumbwaiter,20130301,40.75946,-73.97493
WK IN PROG,Dumbwaiter,,40.7662,-73.97043
ACTIVE,Dumbwaiter,20130301,40.76354,-73.98654
ACTIVE,Dumbwaiter,20130510,40.74784,-73.98579
WK IN PROG,Dumbwaiter,,40.77671,-73.96354
ACTIVE,Dumbwaiter,20140117,40.74051,-73.98563
ACTIVE,Dumbwaiter,20130430,40.73101,-74.0008
ACTIVE,Dumbwaiter,20130524,40.82468,-73.94704
ACTIVE,Dumbwaiter,20130531,40.76079,-73.99923
ACTIVE,Dumbwaiter,20130731,40.76395,-73.97169
ACTIVE,Dumbwaiter,20130617,40.7229,-74.003
NO JURIST,Dumbwaiter,20141029,40.77392,-73.96505
ACTIVE,Dumbwaiter,20131021,40.76223,-73.98694
NO JURIST,Dumbwaiter,19890516,40.77349,-73.96286
ACTIVE,Dumbwaiter,20130724,40.75539,-73.97054
ACTIVE,Dumbwaiter,20130724,40.75539,-73.97054
ACTIVE,Dumbwaiter,20131015,40.8101,-73.95029
ACTIVE,Dumbwaiter,20140118,40.76156,-73.98497
NO JURIST,Dumbwaiter,20140118,40.7482,-73.99121
ACTIVE,Dumbwaiter,20140630,40.72125,-74.01439
ACTIVE,Dumbwaiter,20141110,40.78615,-73.95624
ACTIVE,Dumbwaiter,20140204,40.77952,-73.9509
ACTIVE,Dumbwaiter,20140303,40.76896,-73.96417
ACTIVE,Dumbwaiter,20140428,40.78643,-73.97052
ACTIVE,Dumbwaiter,20150129,40.78014,-73.98221
ACTIVE,Dumbwaiter,20131101,40.77556,-73.9798
ACTIVE,Dumbwaiter,20130819,40.74916,-73.987
ACTIVE,Dumbwaiter,20141118,40.7264,-73.99654
ACTIVE,Dumbwaiter,20140811,40.77099,-73.98535
ACTIVE,Dumbwaiter,20130927,40.75489,-73.98746
ACTIVE,Dumbwaiter,20140404,40.77701,-73.96027
WK IN PROG,Dumbwaiter,,40.7753,-73.9448
ACTIVE,Dumbwaiter,20141014,40.74402,-73.99695
ACTIVE,Dumbwaiter,20140404,40.75634,-73.97139
ACTIVE,Dumbwaiter,20140319,40.71621,-73.99257
ACTIVE,Dumbwaiter,20131114,40.7575,-73.97128
WK IN PROG,Dumbwaiter,,40.77183,-73.96629
ACTIVE,Dumbwaiter,20140312,40.77694,-73.95895
ACTIVE,Dumbwaiter,20131206,40.76093,-73.97801
ACTIVE,Dumbwaiter,20140616,40.78666,-73.97107
ACTIVE,Dumbwaiter,20140617,40.76915,-73.96465
ACTIVE,Dumbwaiter,20140617,40.76915,-73.96465
ACTIVE,Dumbwaiter,20140307,40.75261,-73.9834
WK IN PROG,Dumbwaiter,,40.76638,-73.96347
ACTIVE,Dumbwaiter,20140312,40.76156,-73.98497
ACTIVE,Dumbwaiter,20140203,40.7257,-74.00122
ACTIVE,Dumbwaiter,20140530,40.75117,-73.98814
ACTIVE,Dumbwaiter,20140303,40.71752,-73.99258
ACTIVE,Dumbwaiter,20140203,40.75718,-73.98083
ACTIVE,Dumbwaiter,20140203,40.75718,-73.98083
ACTIVE,Dumbwaiter,20131224,40.78054,-73.9588
WK IN PROG,Dumbwaiter,,40.73471,-74.00288
WK IN PROG,Dumbwaiter,,40.75391,-73.98121
ACTIVE,Dumbwaiter,20140520,40.70837,-74.01408
ACTIVE,Dumbwaiter,20140520,40.70837,-74.01408
ACTIVE,Dumbwaiter,20150330,40.77664,-73.9636
ACTIVE,Dumbwaiter,20141103,40.74553,-73.99373
ACTIVE,Dumbwaiter,20140512,40.7602,-73.98639
ACTIVE,Dumbwaiter,20140602,40.74845,-73.98571
ACTIVE,Dumbwaiter,20140723,40.73191,-73.99619
ACTIVE,Dumbwaiter,20140708,40.73858,-73.98716
ACTIVE,Dumbwaiter,20140829,40.75964,-73.97145
WK IN PROG,Dumbwaiter,,40.77325,-73.96148
WK IN PROG,Dumbwaiter,,40.7732,-73.96137
ACTIVE,Dumbwaiter,20140812,40.76116,-73.97485
WK IN PROG,Dumbwaiter,,40.7906,-73.97342
ACTIVE,Dumbwaiter,20140714,40.7906,-73.97342
WK IN PROG,Dumbwaiter,20141215,40.75047,-73.9806
ACTIVE,Dumbwaiter,20150807,40.73372,-73.9937
ACTIVE,Dumbwaiter,20140716,40.75795,-73.96876
WK IN PROG,Dumbwaiter,,40.7626,-73.97378
WK IN PROG,Dumbwaiter,,40.7626,-73.97378
ACTIVE,Dumbwaiter,20141001,40.74216,-73.9899
WK IN PROG,Dumbwaiter,,40.77419,-73.96451
WK IN PROG,Dumbwaiter,,40.72356,-74.00218
WK IN PROG,Dumbwaiter,,40.71408,-74.00721
ACTIVE,Dumbwaiter,20150508,40.76638,-73.979
WK IN PROG,Dumbwaiter,,40.77416,-73.97843
ACTIVE,Dumbwaiter,20150630,40.7763,-73.97768
ACTIVE,Dumbwaiter,20141203,40.76541,-73.98352
ACTIVE,Dumbwaiter,20141112,40.74712,-73.98506
ACTIVE,Dumbwaiter,20141108,40.76171,-73.97438
ACTIVE,Dumbwaiter,20150113,40.70925,-74.00361
WK IN PROG,Dumbwaiter,,40.7658,-73.96947
WK IN PROG,Dumbwaiter,,40.77315,-73.96402
ACTIVE,Dumbwaiter,20150115,40.7164,-73.99931
ACTIVE,Dumbwaiter,20150430,40.71468,-74.01022
WK IN PROG,Dumbwaiter,,40.74246,-73.97309
WK IN PROG,Dumbwaiter,,40.74589,-73.99265
WK IN PROG,Dumbwaiter,,40.73305,-73.9951
ACTIVE,Dumbwaiter,20150313,40.70953,-74.00983
WK IN PROG,Dumbwaiter,,40.73363,-74.00924
ACTIVE,Dumbwaiter,20151009,40.75647,-73.98064
WK IN PROG,Dumbwaiter,,40.75386,-73.98906
ACTIVE,Dumbwaiter,20150805,40.72242,-74.00998
ACTIVE,Dumbwaiter,20150518,40.76189,-73.96487
ACTIVE,Dumbwaiter,20150720,40.77769,-73.95992
ACTIVE,Dumbwaiter,20150526,40.7194,-73.9968
ACTIVE,Dumbwaiter,20150611,40.75895,-73.96888
ACTIVE,Dumbwaiter,20150714,40.74868,-73.99537
WK IN PROG,Dumbwaiter,,40.75081,-73.9891
WK IN PROG,Dumbwaiter,,40.75081,-73.9891
ACTIVE,Dumbwaiter,20151008,40.75601,-73.97414
WK IN PROG,Dumbwaiter,,40.78528,-73.95614
ACTIVE,Dumbwaiter,20150812,40.76639,-73.96894
WK IN PROG,Dumbwaiter,,40.73655,-74.00001
WK IN PROG,Dumbwaiter,,40.73655,-74.00001
WK IN PROG,Dumbwaiter,,40.73655,-74.00001
WK IN PROG,Dumbwaiter,,40.73655,-74.00001
WK IN PROG,Dumbwaiter,,40.76436,-73.99733
WK IN PROG,Dumbwaiter,,40.76389,-73.97499
ACTIVE,Dumbwaiter,20150916,40.76325,-73.96577
WK IN PROG,Dumbwaiter,,40.75463,-73.97472
WK IN PROG,Dumbwaiter,,40.80761,-73.94624
WK IN PROG,Dumbwaiter,,40.7745,-73.95462
WK IN PROG,Dumbwaiter,,40.80504,-73.94949
WK IN PROG,Dumbwaiter,,40.75059,-73.98629
WK IN PROG,Dumbwaiter,,40.74244,-74.00388
WK IN PROG,Dumbwaiter,,40.72512,-73.9985
WK IN PROG,Dumbwaiter,,40.71053,-74.00792
WK IN PROG,Dumbwaiter,,40.74452,-73.98825
WK IN PROG,Dumbwaiter,,40.75443,-73.9797
WK IN PROG,Dumbwaiter,,40.75443,-73.9797
ACTIVE,Dumbwaiter,19900417,40.83246,-73.94439
ACTIVE,Dumbwaiter,19900517,40.75557,-73.96757
WK IN PROG,Dumbwaiter,,40.74525,-74.00476
ACTIVE,Dumbwaiter,,40.71736,-73.99715
ACTIVE,Dumbwaiter,,40.71736,-73.99715
ACTIVE,Dumbwaiter,19900619,40.76579,-73.96439
ACTIVE,Dumbwaiter,,40.71123,-74.0078
ACTIVE,Dumbwaiter,,40.71123,-74.0078
ACTIVE,Dumbwaiter,,40.71123,-74.0078
ACTIVE,Dumbwaiter,,40.71586,-74.00951
ACTIVE,Dumbwaiter,,40.71586,-74.00951
ACTIVE,Dumbwaiter,19901120,40.75211,-73.98107
ACTIVE,Dumbwaiter,,40.77911,-73.96162
ACTIVE,Dumbwaiter,19901120,40.76333,-73.9644
ACTIVE,Dumbwaiter,19901120,40.75464,-73.96311
ACTIVE,Dumbwaiter,20001026,40.75915,-73.97965
ACTIVE,Dumbwaiter,19901210,40.75797,-73.97682
ACTIVE,Dumbwaiter,19910626,40.76526,-73.97868
ACTIVE,Dumbwaiter,19910621,40.76526,-73.97868
ACTIVE,Dumbwaiter,19910626,40.76526,-73.97868
ACTIVE,Dumbwaiter,,40.78505,-73.94496
ACTIVE,Dumbwaiter,,40.75942,-73.98557
ACTIVE,Dumbwaiter,,40.75942,-73.98557
DISMANTLED,Dumbwaiter,19910304,40.71952,-74.01087
ACTIVE,Dumbwaiter,19910411,40.76913,-73.96653
ACTIVE,Dumbwaiter,19971014,40.75087,-73.97776
WK IN PROG,Dumbwaiter,,40.71332,-73.99649
WK IN PROG,Dumbwaiter,,40.71522,-73.99861
ACTIVE,Dumbwaiter,19910512,40.7162,-73.99786
ACTIVE,Dumbwaiter,19910521,40.7162,-73.99786
WK IN PROG,Dumbwaiter,,40.70406,-74.00966
ACTIVE,Dumbwaiter,,40.77807,-73.97961
ACTIVE,Dumbwaiter,19910625,40.85491,-73.93664
ACTIVE,Dumbwaiter,19910624,40.74985,-73.9845
ACTIVE,Dumbwaiter,19910628,40.74805,-73.99476
ACTIVE,Dumbwaiter,,40.71984,-73.9995
WK IN PROG,Dumbwaiter,,40.76312,-73.97122
ACTIVE,Dumbwaiter,19910710,40.73941,-73.98601
ACTIVE,Dumbwaiter,19910827,40.76145,-73.96904
DISMANTLED,Dumbwaiter,20110831,40.7477,-73.98624
ACTIVE,Dumbwaiter,19910916,40.75797,-73.97682
ACTIVE,Dumbwaiter,19911210,40.74411,-73.98732
ACTIVE,Dumbwaiter,19911223,40.7614,-73.97567
ACTIVE,Dumbwaiter,20021028,40.77005,-73.96597
ACTIVE,Dumbwaiter,19920122,40.76005,-73.97772
ACTIVE,Dumbwaiter,19920723,40.77157,-73.96646
ACTIVE,Dumbwaiter,19920211,40.71555,-73.99774
ACTIVE,Dumbwaiter,19920220,40.783,-73.9589
ACTIVE,Dumbwaiter,19920323,40.781,-73.95842
ACTIVE,Dumbwaiter,19920124,40.77114,-73.96662
ACTIVE,Dumbwaiter,19920124,40.77114,-73.96662
ACTIVE,Dumbwaiter,19920625,40.70615,-74.0068
ACTIVE,Dumbwaiter,19920707,40.74917,-73.97204
ACTIVE,Dumbwaiter,19920707,40.74917,-73.97204
DISMANTLED,Dumbwaiter,20140403,40.76477,-73.96356
ACTIVE,Dumbwaiter,19921228,40.76063,-73.98658
ACTIVE,Dumbwaiter,19920724,40.75172,-73.98395
ACTIVE,Dumbwaiter,19920727,40.72789,-73.98556
ACTIVE,Dumbwaiter,19920727,40.73816,-73.99956
ACTIVE,Dumbwaiter,19920806,40.71658,-73.99543
ACTIVE,Dumbwaiter,19920804,40.80539,-73.96627
ACTIVE,Dumbwaiter,19920819,40.75341,-73.97026
ACTIVE,Dumbwaiter,19970102,40.72605,-73.98855
ACTIVE,Dumbwaiter,19961119,40.72605,-73.98855
ACTIVE,Dumbwaiter,19920828,40.75464,-73.98097
ACTIVE,Dumbwaiter,19920909,40.72859,-73.99883
ACTIVE,Dumbwaiter,,40.78135,-73.97406
ACTIVE,Dumbwaiter,,40.78135,-73.97406
ACTIVE,Dumbwaiter,19921006,40.7139,-73.99688
ACTIVE,Dumbwaiter,19921006,40.71396,-73.99613
ACTIVE,Dumbwaiter,19891211,40.76389,-73.97499
ACTIVE,Dumbwaiter,19921117,40.76094,-73.96845
ACTIVE,Dumbwaiter,19990126,40.73314,-74.00259
ACTIVE,Dumbwaiter,19921218,40.7158,-73.99696
ACTIVE,Dumbwaiter,19921218,40.7158,-73.99696
ACTIVE,Dumbwaiter,19921218,40.7158,-73.99696
ACTIVE,Dumbwaiter,19921214,40.73333,-73.98234
ACTIVE,Dumbwaiter,19921222,40.77455,-73.98423
DISMANTLED,Dumbwaiter,20130123,40.77804,-73.95332
ACTIVE,Dumbwaiter,19930223,40.78628,-73.9787
ACTIVE,Dumbwaiter,19891101,40.7369,-73.98759
ACTIVE,Dumbwaiter,19930407,40.75643,-73.97745
DISMANTLED,Dumbwaiter,20130528,40.76472,-73.9884
ACTIVE,Dumbwaiter,19930506,40.7854,-73.95719
ACTIVE,Dumbwaiter,19930519,40.76232,-73.97128
NO JURIST,Dumbwaiter,19930523,40.7175,-74.00399
WK IN PROG,Dumbwaiter,,40.77961,-73.98327
ACTIVE,Dumbwaiter,19930614,40.7158,-73.99696
ACTIVE,Dumbwaiter,19930614,40.7158,-73.99696
ACTIVE,Dumbwaiter,19930614,40.7158,-73.99696
ACTIVE,Dumbwaiter,19930614,40.71367,-73.99719
ACTIVE,Dumbwaiter,19930614,40.71367,-73.99719
ACTIVE,Dumbwaiter,19930614,40.71367,-73.99719
ACTIVE,Dumbwaiter,,40.78628,-73.9787
ACTIVE,Dumbwaiter,19930908,40.75539,-73.97887
ACTIVE,Dumbwaiter,19930908,40.75539,-73.97887
WK IN PROG,Dumbwaiter,19830226,40.76661,-73.9683
NO JURIST,Dumbwaiter,19930924,40.77327,-73.96351
ACTIVE,Dumbwaiter,19930924,40.74926,-73.98309
ACTIVE,Dumbwaiter,19930928,40.73573,-73.98915
ACTIVE,Dumbwaiter,19931006,40.71087,-74.00839
ACTIVE,Dumbwaiter,19931026,40.71138,-74.00722
ACTIVE,Dumbwaiter,19931026,40.71138,-74.00722
ACTIVE,Dumbwaiter,19931123,40.73757,-73.99088
ACTIVE,Dumbwaiter,19840306,40.76623,-73.98097
ACTIVE,Dumbwaiter,19911217,40.76051,-73.96908
ACTIVE,Dumbwaiter,19940127,40.74904,-73.9867
ACTIVE,Dumbwaiter,19940107,40.81699,-73.94115
ACTIVE,Dumbwaiter,19981016,40.76123,-73.97875
ACTIVE,Dumbwaiter,19940314,40.71377,-73.996
ACTIVE,Dumbwaiter,19850311,40.72973,-73.98926
ACTIVE,Dumbwaiter,19850311,40.72973,-73.98926
ACTIVE,Dumbwaiter,19940404,40.75593,-73.98972
ACTIVE,Dumbwaiter,19940411,40.76729,-73.96176
ACTIVE,Dumbwaiter,19940419,40.7611,-73.97065
ACTIVE,Dumbwaiter,19940531,40.75708,-73.97646
ACTIVE,Dumbwaiter,20060110,40.75529,-73.98174
ACTIVE,Dumbwaiter,19940531,40.75143,-73.99077
ACTIVE,Dumbwaiter,19941201,40.75116,-74.00742
DISMANTLED,Dumbwaiter,19940727,40.73664,-73.99199
ACTIVE,Dumbwaiter,19940922,40.7577,-73.97463
ACTIVE,Dumbwaiter,19941230,40.70703,-74.01119
ACTIVE,Dumbwaiter,19941230,40.70703,-74.01119
ACTIVE,Dumbwaiter,19941031,40.76005,-73.96808
ACTIVE,Dumbwaiter,19941117,40.72702,-73.99434
ACTIVE,Dumbwaiter,19960523,40.80639,-73.94371
ACTIVE,Dumbwaiter,19961204,40.74867,-73.99045
ACTIVE,Dumbwaiter,19941220,40.75811,-73.95946
ACTIVE,Dumbwaiter,19941209,40.78834,-73.97544
ACTIVE,Dumbwaiter,19950123,40.76877,-73.95565
ACTIVE,Dumbwaiter,19991005,40.7301,-73.99476
ACTIVE,Dumbwaiter,19991005,40.7301,-73.99476
ACTIVE,Dumbwaiter,19950426,40.75817,-73.95973
ACTIVE,Dumbwaiter,19950508,40.74552,-73.99791
ACTIVE,Dumbwaiter,19950707,40.74961,-73.98
DISMANTLED,Dumbwaiter,20131220,40.75814,-73.98304
ACTIVE,Dumbwaiter,19950927,40.76245,-73.97733
NO JURIST,Dumbwaiter,19951024,40.70636,-74.00382
DISMANTLED,Dumbwaiter,20150512,40.7748,-73.98148
ACTIVE,Dumbwaiter,19951114,40.73642,-73.98558
WK IN PROG,Dumbwaiter,,40.72249,-73.98395
ACTIVE,Dumbwaiter,19951218,40.71338,-73.99581
WK IN PROG,Dumbwaiter,19960223,40.78413,-73.97323
DISMANTLED,Dumbwaiter,20130919,40.74845,-73.98349
DISMANTLED,Dumbwaiter,20130919,40.74845,-73.98349
DISMANTLED,Dumbwaiter,20130919,40.74845,-73.98349
DISMANTLED,Dumbwaiter,20130919,40.74845,-73.98349
ACTIVE,Dumbwaiter,19960326,40.7784,-73.98241
ACTIVE,Dumbwaiter,19960417,40.73395,-73.99797
NO JURIST,Dumbwaiter,19920620,40.76845,-73.96683
ACTIVE,Escalator,,40.75081,-73.9891
ACTIVE,Escalator,,40.75997,-73.98161
ACTIVE,Escalator,,40.75997,-73.98161
ACTIVE,Escalator,,40.75997,-73.98161
ACTIVE,Escalator,,40.75997,-73.98161
ACTIVE,Escalator,,40.75997,-73.98161
ACTIVE,Escalator,,40.75997,-73.98161
ACTIVE,Escalator,20050518,40.75081,-73.9891
ACTIVE,Escalator,20050517,40.75081,-73.9891
ACTIVE,Escalator,,40.7622,-73.96717
ACTIVE,Escalator,,40.7622,-73.96717
ACTIVE,Escalator,,40.7622,-73.96717
ACTIVE,Escalator,,40.7622,-73.96717
ACTIVE,Escalator,,40.7622,-73.96717
ACTIVE,Escalator,,40.7622,-73.96717
ACTIVE,Escalator,,40.7622,-73.96717
ACTIVE,Escalator,,40.7622,-73.96717
ACTIVE,Escalator,20050518,40.75081,-73.9891
ACTIVE,Escalator,,40.7622,-73.96717
ACTIVE,Escalator,,40.7622,-73.96717
ACTIVE,Escalator,,40.7622,-73.96717
ACTIVE,Escalator,,40.7622,-73.96717
DISMANTLED,Escalator,19980120,40.70835,-74.0072
WK IN PROG,Escalator,,40.76653,-73.99483
WK IN PROG,Escalator,,40.76653,-73.99483
ACTIVE,Escalator,,40.71379,-74.00992
WK IN PROG,Escalator,,40.76653,-73.99483
ACTIVE,Escalator,,40.71379,-74.00992
DISMANTLED,Escalator,19900619,40.76389,-73.97499
ACTIVE,Escalator,20050517,40.75081,-73.9891
DISMANTLED,Escalator,19900619,40.76389,-73.97499
ACTIVE,Escalator,,40.76437,-73.9568
ACTIVE,Escalator,,40.76437,-73.9568
ACTIVE,Escalator,,40.74784,-73.99573
ACTIVE,Escalator,,40.74784,-73.99573
ACTIVE,Escalator,,40.74784,-73.99573
ACTIVE,Escalator,,40.74784,-73.99573
ACTIVE,Escalator,,40.74784,-73.99573
ACTIVE,Escalator,,40.74784,-73.99573
ACTIVE,Escalator,,40.74784,-73.99573
ACTIVE,Escalator,,40.75081,-73.9891
ACTIVE,Escalator,,40.74784,-73.99573
ACTIVE,Escalator,,40.74784,-73.99573
ACTIVE,Escalator,,40.74784,-73.99573
ACTIVE,Escalator,,40.74784,-73.99573
ACTIVE,Escalator,,40.74784,-73.99573
ACTIVE,Escalator,,40.74784,-73.99573
ACTIVE,Escalator,,40.74784,-73.99573
ACTIVE,Escalator,,40.74784,-73.99573
ACTIVE,Escalator,,40.74784,-73.99573
ACTIVE,Escalator,,40.74784,-73.99573
ACTIVE,Escalator,,40.75081,-73.9891
ACTIVE,Escalator,,40.74784,-73.99573
ACTIVE,Escalator,,40.74784,-73.99573
ACTIVE,Escalator,,40.74784,-73.99573
ACTIVE,Escalator,,40.75866,-73.9824
ACTIVE,Escalator,,40.75866,-73.9824
ACTIVE,Escalator,,40.7579,-73.98252
ACTIVE,Escalator,,40.7579,-73.98252
ACTIVE,Escalator,,40.80224,-73.95166
ACTIVE,Escalator,,40.75081,-73.9891
ACTIVE,Escalator,,40.80224,-73.95166
ACTIVE,Escalator,,40.75866,-73.9824
ACTIVE,Escalator,,40.71221,-74.0018
ACTIVE,Escalator,,40.71221,-74.0018
ACTIVE,Escalator,20050517,40.75081,-73.9891
ACTIVE,Escalator,,40.75248,-73.97643
ACTIVE,Escalator,,40.75248,-73.97643
ACTIVE,Escalator,,40.78987,-73.95327
ACTIVE,Escalator,,40.78987,-73.95327
